# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/PC9.15/PC9.15_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam
PTI98_002258	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	243188;243309;243558;243796;243976	243260;243505;243734;243921;244943	+;+;+;+;+	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002259	CM057206.1;CM057206.1	246118;246281	246230;247009	+;+	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002260	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	247141;248001;248420;249651;249809;249994;250435	247665;248362;249600;249760;249946;250379;250770	-;-;-;-;-;-;-	3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002261	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	250820;251344;251564;252067;252308	251295;251514;252007;252255;252441	-;-;-;-;-	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002262	CM057206.1	253087	253880	-	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002263	CM057206.1	253930	254728	-	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002264	CM057206.1;CM057206.1;CM057206.1;CM057206.1	255463;255865;256144;256568	255807;256092;256518;257170	+;+;+;+	1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002265	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	257220;257660;257881;258175;258880	257607;257833;258098;258826;259693	+;+;+;+;+	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002266	CM057206.1	264231	265279	-	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002267	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	267606;267854;268277;268460;268836	267806;267893;268394;268783;269807	+;+;+;+;+	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002268	CM057206.1;CM057206.1	269954;270156	270106;271204	+;+	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002269	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	271599;271903;272446;272907;273146;273313;274112	271853;272393;272852;273089;273260;274061;274754	+;+;+;+;+;+;+	2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002270	CM057206.1	274424	275373	-	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002271	CM057206.1;CM057206.1	278230;278691	278637;278716	+;+	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002272	CM057206.1;CM057206.1	278727;279552	279498;279928	+;+	1149	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0
PTI98_002273	CM057206.1;CM057206.1;CM057206.1;CM057206.1	279978;280159;281183;281407	280075;281130;281323;282005	+;+;+;+	1810	2	0	0	0	1	0	17	43	0	0	2	4	0	2	0	2
PTI98_002274	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	281966;282606;282861;283012;283581;283738;283859;284116	282550;282791;282952;283532;283683;283801;284064;284535	-;-;-;-;-;-;-;-	2177	25	22	15	18	5	3	86	793	2	8	28	15	8	6	14	30
PTI98_002275	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	288157;289110;289221;289509;289586;289770;290328	289057;289163;289427;289521;289684;290264;290345	-;-;-;-;-;-;-	1787	4	0	1	0	2	0	77	21	2	0	0	0	1	3	7	0
PTI98_002276	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	290395;290791;290868;291203;291330;291533;291605;291739;292361;292506;292740;292816	290737;290802;291132;291277;291483;291552;291680;292307;292450;292681;292751;292941	-;-;-;-;-;-;-;-;-;-;-;-	1918	5	148	26	1	12	23	1922	97	3	0	15	2	4	26	3	0
PTI98_002277	CM057206.1;CM057206.1	307299;308419	308330;308573	-;-	1187	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PTI98_002278	CM057206.1	309667	310319	+	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002279	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	312327;312327;312468;312468;312637;312637;313316;313318;313876;313876	312410;312410;312585;312585;313265;313265;313821;313821;315167;315167	+;+;+;+;+;+;+;+;+;+	2629	0	2	3	0	0	3	107	25	0	0	6	1	5	15	0	0
PTI98_002280	CM057206.1;CM057206.1;CM057206.1;CM057206.1	314186;315217;315496;315623	315163;315439;315562;315974	-;-;-;-	1620	0	0	1	0	1	0	39	42	0	0	4	0	7	12	0	0
PTI98_002281	CM057206.1;CM057206.1;CM057206.1	316024;316884;317007	316835;316950;317430	-;-;-	1303	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0
PTI98_002282	CM057206.1;CM057206.1	320906;321596	321524;322531	+;+	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002283	CM057206.1;CM057206.1;CM057206.1;CM057206.1	322692;323936;324088;324231	323882;324018;324158;324453	-;-;-;-	1568	1	4	4	0	3	0	13	12	1	0	0	1	2	11	0	0
PTI98_002284	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	324503;324884;325054;325166;325438;325607;325777;326726	324822;324974;325078;325348;325542;325684;326562;327005	-;-;-;-;-;-;-;-	1868	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0
PTI98_002285	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	327444;328108;328349;328455;328636;328763;328874;329027;329167;329632;329711;329790;329899	328033;328286;328398;328580;328702;328819;328963;329111;329576;329646;329731;329850;329936	-;-;-;-;-;-;-;-;-;-;-;-;-	1789	0	0	0	0	0	0	29	0	0	0	0	0	0	4	0	0
PTI98_002286	CM057206.1;CM057206.1;CM057206.1	331343;332169;332627	332094;332571;333100	-;-;-	1629	0	1	4	0	0	1	76	5	0	0	1	0	0	2	1	0
PTI98_002287	CM057206.1;CM057206.1	333150;333973	333915;334449	-;-	1243	0	0	0	0	0	1	17	5	0	0	0	0	1	1	0	0
PTI98_002288	CM057206.1	335753	336455	+	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002289	CM057206.1;CM057206.1;CM057206.1	336488;336619;336717	336556;336658;337559	+;+;+	952	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0
PTI98_002290	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	337609;337609;337755;337770;337953;337953;338097;338097;338229;338229;338326;338326;338603;338603	337705;337709;337871;337871;338048;338048;338182;338182;338269;338269;338550;338550;339133;339133	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1197	0	0	1	0	0	6	48	24	0	1	0	0	0	26	4	0
PTI98_002291	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	339183;339289;339752;339887;340032;340155;340289;340495;340610;340858	339232;339695;339836;339976;340088;340221;340414;340544;340792;341280	+;+;+;+;+;+;+;+;+;+	1538	0	0	0	0	1	0	39	8	0	0	0	0	0	4	1	0
PTI98_002292	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	341319;341373;341764;341764;341914;341914;341997;341997;342113;342113;342240;342240;342386;342386;342496;342496;342694;342694;342867;342867;342959;342959;343112	341704;341704;341863;341863;341945;341945;342061;342061;342187;342187;342333;342333;342430;342430;342641;342641;342807;342807;342895;342895;344485;343051;344485	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2613	0	1	0	0	6	0	62	38	0	0	0	0	0	17	1	0
PTI98_002293	CM057206.1;CM057206.1;CM057206.1	343101;343614;343745	343559;343683;344007	-;-;-	792	0	3	4	0	16	5	125	12	2	0	0	2	2	4	7	6
PTI98_002294	CM057206.1;CM057206.1;CM057206.1	344535;344894;345012	344830;344960;345593	+;+;+	945	0	0	0	0	12	4	567	18	3	0	0	1	5	2	2	3
PTI98_002295	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	345010;345643;345740;345872;346013;346366;346515	345591;345689;345810;345964;346315;346464;347360	-;-;-;-;-;-;-	2041	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0
PTI98_002296	CM057206.1;CM057206.1	347961;348877	348827;350706	+;+	2697	0	0	5	0	0	0	13	3	0	0	1	0	0	5	8	0
PTI98_002297	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	350756;350898;351133;351325;351457;351660;351877	350832;351071;351261;351396;351589;351822;352330	+;+;+;+;+;+;+	1202	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PTI98_002298	CM057206.1;CM057206.1	351639;352380	352322;353823	-;-	2128	0	0	0	0	0	4	33	7	0	0	0	0	1	12	0	0
PTI98_002299	CM057206.1;CM057206.1;CM057206.1;CM057206.1	354506;354641;354939;355084	354570;354885;355036;355489	+;+;+;+	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002300	CM057206.1;CM057206.1	355539;356255	356232;356853	+;+	1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002301	CM057206.1;CM057206.1	356903;356965	356906;357281	+;+	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002302	CM057206.1;CM057206.1;CM057206.1	357331;357407;357792	357346;357727;358683	+;+;+	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002303	CM057206.1;CM057206.1;CM057206.1	358249;359482;359747	359440;359698;360139	-;-;-	1802	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
PTI98_002304	CM057206.1;CM057206.1	360189;360674	360512;362718	-;-	2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002305	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	363809;364607;364735;365383;365519	364550;364688;365329;365481;366044	-;-;-;-;-	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002306	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	366582;366731;366866;367170;367254;367473;367789	366651;366801;367110;367191;367409;367727;368011	+;+;+;+;+;+;+	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002307	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	367919;368475;368558;368646;368793;368918;369055;369173;369385;369513;369697	368403;368485;368566;368724;368848;368973;369085;369290;369425;369608;370327	-;-;-;-;-;-;-;-;-;-;-	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002308	CM057206.1;CM057206.1;CM057206.1;CM057206.1	379333;380514;380726;381242	380472;380660;380790;381706	-;-;-;-	1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002309	CM057206.1;CM057206.1	382863;383708	383652;383762	-;-	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002310	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	384456;384456;385372;385477;385712;385712;385820;385820;386025;386025;386565;386565;386565;386689;386689;386689;386964;386964;386964;387192;387192;387192;387315;387315;387315;387731;387731;387731;387817;387817;387972;387972;387972;388087;388087;388087	385649;385321;385649;386516;385757;385757;385969;385969;386516;386516;386637;386637;386637;386909;386909;386909;387131;387131;387131;387260;387260;387260;387668;387668;387668;387766;387766;387920;387920;387920;388032;388032;388032;388104;388092;388104	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3215	0	3	6	0	0	0	0	3	0	0	0	0	7	0	0	0
PTI98_002311	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	388402;389376;390443;390823;391317;391673	389314;390391;390743;391222;391458;391832	-;-;-;-;-;-	2932	0	38	27	3	20	10	526	395	3	1	11	13	24	313	60	3
PTI98_002312	CM057206.1;CM057206.1;CM057206.1;CM057206.1	392010;392342;392536;392795	392289;392475;392742;393453	+;+;+;+	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002313	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	397004;397100;397216;397270;397365;397468;397711;397903;398249;398484	397045;397162;397221;397300;397403;397657;397844;398192;398425;398765	+;+;+;+;+;+;+;+;+;+	1254	0	4	0	0	5	0	6	28	0	0	5	0	3	2	0	1
PTI98_002314	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	398815;398975;399153;399284;399959;400098	398920;399096;399226;399901;400045;401276	+;+;+;+;+;+	2186	0	2	1	0	3	2	41	6	0	0	0	7	1	12	20	0
PTI98_002315	CM057206.1;CM057206.1;CM057206.1	400134;401943;402101	401887;402016;402677	-;-;-	2405	6	7	0	0	27	11	453	38	2	1	1	2	12	7	1	1
PTI98_002316	CM057206.1;CM057206.1;CM057206.1	403262;404364;404488	404285;404438;405010	-;-;-	1622	0	0	1	0	1	0	29	6	0	0	0	0	0	1	0	0
PTI98_002317	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	404488;404488;405395;405395;406077;406289;406452	405333;405333;406922;406006;406236;406398;406922	-;-;-;-;-;-;-	2374	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
PTI98_002318	CM057206.1;CM057206.1;CM057206.1	407727;408434;408777	408382;408728;408808	-;-;-	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002319	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	409461;409619;409619;410102;410102;410102;410209;410209;410318;410318	410052;410052;410052;410122;410122;410247;411130;410247;411130;411130	+;+;+;+;+;+;+;+;+;+	1621	0	1	0	0	7	20	36	15	0	0	0	3	0	54	1	0
PTI98_002320	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	416522;417282;417615;417709;418402;418563;418736;419198	417229;417564;417657;418346;418508;418685;419142;419431	-;-;-;-;-;-;-;-	2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002321	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	419605;419748;419924;420011;420123	419689;419870;419959;420071;420749	+;+;+;+;+	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002322	CM057206.1;CM057206.1;CM057206.1;CM057206.1	421057;421168;421358;421454	421112;421302;421402;421904	+;+;+;+	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002323	CM057206.1;CM057206.1;CM057206.1	421954;422343;422486	422289;422435;423185	+;+;+	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002324	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	423235;423636;423911;424338;424571;424933;425390;425615;425801	423585;423857;424285;424519;424882;425333;425566;425753;427288	+;+;+;+;+;+;+;+;+	3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002325	CM057206.1	431999	433878	+	1880	0	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0
PTI98_002326	CM057206.1;CM057206.1	433928;434968	434912;435574	+;+	1592	0	0	0	0	0	0	4	3	0	0	2	0	0	0	0	0
PTI98_002327	CM057206.1;CM057206.1;CM057206.1;CM057206.1	435621;436356;436576;436853	436296;436522;436789;436924	-;-;-;-	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002328	CM057206.1;CM057206.1;CM057206.1;CM057206.1	437215;437359;437455;437640	437300;437405;437577;438429	+;+;+;+	1046	0	1	0	0	3	0	40	4	0	0	2	0	0	13	2	0
PTI98_002329	CM057206.1	438246	439811	-	1566	0	0	7	0	0	0	56	47	0	0	10	0	3	5	0	0
PTI98_002330	CM057206.1;CM057206.1;CM057206.1;CM057206.1	440254;440933;441130;441438	440873;441079;441387;441686	-;-;-;-	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002331	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	442840;442975;443046;443180;443255;443454	442918;442993;443124;443193;443380;443684	+;+;+;+;+;+	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_002332	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	443734;443828;443913;443983;444065;444214;444375;444488;444564;444674;444757	443778;443852;443924;443998;444161;444320;444434;444515;444621;444698;445050	+;+;+;+;+;+;+;+;+;+;+	767	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0
PTI98_002333	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	445100;445100;445388;445388;445844;445844;445923;446052;446052;446115;446115;446302;446302;446357;446357;446438;446438;446510;446510;446586;446672;446672;446750;446818;446818	445328;445328;445786;445786;445862;446001;446001;446065;446065;446240;446240;446311;446311;446374;446374;446463;446463;446620;446535;446620;446761;446696;446761;447380;447380	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1744	0	0	0	5	0	0	4	4	0	0	0	0	3	6	0	0
PTI98_002334	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	448027;448190;448292;448467;448662;448880	448145;448245;448408;448615;448813;449823	+;+;+;+;+;+	1537	0	13	9	0	5	3	131	61	0	0	0	2	17	33	3	10
PTI98_002335	CM057206.1	449812	450604	-	793	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PTI98_002336	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	450654;450654;451149;451149;451287;451377;451597;451597;451802;451802;451887;451887;451995;451995;452129;452129;452282;452282;452421;452421;452535;452535;452651;452651;453528;453528;453749;453749;453932;453932;454033;454033;456839;456839	451097;451097;451536;451235;451326;451536;451754;451754;451839;451839;451947;451947;452078;452078;452233;452233;452371;452371;452483;452483;452603;452603;453372;453372;453695;453695;453877;453877;453985;453985;456788;456788;457176;457176	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5667	8	35	19	9	19	111	766	258	23	11	51	40	12	234	167	15
PTI98_002337	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	458046;458046;458046;458046;458962;458962;459036;459036;459036;459135;459135;459135;459207;459207;459207;459207;459403;459403;459403;459403;459629;459629;459629;459629;459748;459748;459748;459748;459914;459914;459914;459914;460021;460021;460021	458915;459155;458982;458915;458982;458982;459087;459087;459087;459155;459155;459155;459347;459347;459347;459347;459571;459571;459571;459571;459691;459691;459691;459691;459857;459857;459857;459857;460196;459955;459955;459955;460196;460196;460196	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1876	0	18	3	0	14	8	143	61	1	0	12	0	14	10	6	1
PTI98_002338	CM057206.1	460246	462116	-	1871	0	0	0	0	0	0	16	11	0	0	0	0	1	0	2	0
PTI98_002339	CM057206.1	462166	463668	-	1503	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
PTI98_002340	CM057206.1;CM057206.1	464357;465133	465074;466080	+;+	1666	0	0	0	0	0	5	33	7	0	0	0	0	0	0	0	0
PTI98_002341	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	465124;465124;466130;466130;466287;466287;466504;466504;466637;466637;466893;466893;467073;467073;467304;467304;467427;467427;467779;467779;467877;467877;468049;468332;468332;468514;468514	466072;466072;466237;466237;466448;466448;466583;466583;466838;466838;467024;467024;467249;467249;467369;467369;467729;467729;467828;467828;468279;467991;468279;468457;468457;468743;468743	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2988	0	3	0	0	0	1	43	5	0	0	0	0	0	18	0	0
PTI98_002342	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	468786;468997;469257;469389;469551;469723	468947;469209;469337;469504;469669;470355	+;+;+;+;+;+	1324	0	12	0	0	2	7	50	17	0	0	2	0	0	5	3	0
PTI98_002343	CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1;CM057206.1	470405;470525;470592;470799;470926;471007;471065;471231	470466;470538;470738;470877;470956;471011;471168;471589	+;+;+;+;+;+;+;+	801	1	7	4	1	0	11	113	36	1	0	15	0	0	14	6	4
