gene_id	protein_id	ontology	term_id	term_name
AAD021_000172	KAN1670833.1	GO_BP	GO:0015908	fatty acid transport
AAD021_000172	KAN1670833.1	GO_BP	GO:0015918	sterol transport
AAD021_000181	KAN1670842.1	GO_CC	GO:0016593	Cdc73/Paf1 complex
AAD021_000181	KAN1670842.1	GO_CC	GO:0005829	cytosol
AAD021_000181	KAN1670842.1	GO_CC	GO:0005634	nucleus
AAD021_000181	KAN1670842.1	GO_MF	GO:0000993	RNA polymerase II complex binding
AAD021_000181	KAN1670842.1	GO_BP	GO:0032968	positive regulation of transcription elongation by RNA polymerase II
AAD021_000181	KAN1670842.1	GO_BP	GO:0006368	transcription elongation by RNA polymerase II
AAD021_000182	KAN1670843.1	GO_CC	GO:0071944	cell periphery
AAD021_000182	KAN1670843.1	GO_CC	GO:0005615	extracellular space
AAD021_000182	KAN1670843.1	GO_CC	GO:0009277	fungal-type cell wall
AAD021_000182	KAN1670843.1	GO_CC	GO:0098552	side of membrane
AAD021_000182	KAN1670843.1	GO_BP	GO:0015908	fatty acid transport
AAD021_000182	KAN1670843.1	GO_BP	GO:0015918	sterol transport
AAD021_000183	KAN1670844.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_000183	KAN1670844.1	GO_CC	GO:0005576	extracellular region
AAD021_000183	KAN1670844.1	GO_CC	GO:0005615	extracellular space
AAD021_000183	KAN1670844.1	GO_CC	GO:0000324	fungal-type vacuole
AAD021_000183	KAN1670844.1	GO_CC	GO:0005635	nuclear envelope
AAD021_000183	KAN1670844.1	GO_MF	GO:0005504	fatty acid binding
AAD021_000183	KAN1670844.1	GO_MF	GO:0000287	magnesium ion binding
AAD021_000183	KAN1670844.1	GO_MF	GO:0032934	sterol binding
AAD021_000183	KAN1670844.1	GO_BP	GO:0015908	fatty acid transport
AAD021_000183	KAN1670844.1	GO_BP	GO:0015918	sterol transport
AAD021_000185	KAN1670846.1	GO_CC	GO:0005768	endosome
AAD021_000185	KAN1670846.1	GO_CC	GO:0005576	extracellular region
AAD021_000185	KAN1670846.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_000185	KAN1670846.1	GO_CC	GO:0005797	Golgi medial cisterna
AAD021_000185	KAN1670846.1	GO_CC	GO:0000139	Golgi membrane
AAD021_000185	KAN1670846.1	GO_CC	GO:0005802	trans-Golgi network
AAD021_000185	KAN1670846.1	GO_MF	GO:0015020	glucuronosyltransferase activity
AAD021_000185	KAN1670846.1	GO_MF	GO:0016757	glycosyltransferase activity
AAD021_000185	KAN1670846.1	GO_MF	GO:0046872	metal ion binding
AAD021_000185	KAN1670846.1	GO_MF	GO:1990482	sphingolipid alpha-glucuronosyltransferase activity
AAD021_000185	KAN1670846.1	GO_BP	GO:0046513	ceramide biosynthetic process
AAD021_000185	KAN1670846.1	GO_BP	GO:0006673	inositol phosphoceramide metabolic process
AAD021_000185	KAN1670846.1	GO_BP	GO:0009555	pollen development
AAD021_000185	KAN1670846.1	GO_BP	GO:0010183	pollen tube guidance
AAD021_000188	KAN1670849.1	GO_CC	GO:0005768	endosome
AAD021_000188	KAN1670849.1	GO_CC	GO:0005576	extracellular region
AAD021_000188	KAN1670849.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_000188	KAN1670849.1	GO_CC	GO:0005797	Golgi medial cisterna
AAD021_000188	KAN1670849.1	GO_CC	GO:0000139	Golgi membrane
AAD021_000188	KAN1670849.1	GO_CC	GO:0005802	trans-Golgi network
AAD021_000188	KAN1670849.1	GO_MF	GO:0015020	glucuronosyltransferase activity
AAD021_000188	KAN1670849.1	GO_MF	GO:0016757	glycosyltransferase activity
AAD021_000188	KAN1670849.1	GO_MF	GO:0046872	metal ion binding
AAD021_000188	KAN1670849.1	GO_MF	GO:1990482	sphingolipid alpha-glucuronosyltransferase activity
AAD021_000188	KAN1670849.1	GO_BP	GO:0046513	ceramide biosynthetic process
AAD021_000188	KAN1670849.1	GO_BP	GO:0006673	inositol phosphoceramide metabolic process
AAD021_000188	KAN1670849.1	GO_BP	GO:0009555	pollen development
AAD021_000188	KAN1670849.1	GO_BP	GO:0010183	pollen tube guidance
AAD021_000191	KAN1670852.1	GO_CC	GO:0045025	mitochondrial degradosome
AAD021_000191	KAN1670852.1	GO_CC	GO:0042645	mitochondrial nucleoid
AAD021_000191	KAN1670852.1	GO_CC	GO:0005739	mitochondrion
AAD021_000191	KAN1670852.1	GO_CC	GO:0005634	nucleus
AAD021_000191	KAN1670852.1	GO_MF	GO:0005524	ATP binding
AAD021_000191	KAN1670852.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_000191	KAN1670852.1	GO_MF	GO:0003723	RNA binding
AAD021_000191	KAN1670852.1	GO_MF	GO:0003724	RNA helicase activity
AAD021_000191	KAN1670852.1	GO_BP	GO:0000965	mitochondrial RNA 3'-end processing
AAD021_000194	KAN1670855.1	GO_CC	GO:1902494	catalytic complex
AAD021_000194	KAN1670855.1	GO_CC	GO:0005737	cytoplasm
AAD021_000194	KAN1670855.1	GO_CC	GO:0005634	nucleus
AAD021_000194	KAN1670855.1	GO_MF	GO:0005536	D-glucose binding
AAD021_000194	KAN1670855.1	GO_MF	GO:0008466	glycogenin glucosyltransferase activity
AAD021_000194	KAN1670855.1	GO_MF	GO:0030145	manganese ion binding
AAD021_000194	KAN1670855.1	GO_MF	GO:0042803	protein homodimerization activity
AAD021_000194	KAN1670855.1	GO_BP	GO:0005978	glycogen biosynthetic process
AAD021_000194	KAN1670855.1	GO_BP	GO:0160249	glycogen biosynthetic process via UDP-glucose
AAD021_000195	KAN1670856.1	GO_CC	GO:0031410	cytoplasmic vesicle
AAD021_000195	KAN1670856.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_000195	KAN1670856.1	GO_CC	GO:0000139	Golgi membrane
AAD021_000195	KAN1670856.1	GO_MF	GO:0016788	hydrolase activity, acting on ester bonds
AAD021_000195	KAN1670856.1	GO_BP	GO:0006506	GPI anchor biosynthetic process
AAD021_000195	KAN1670856.1	GO_BP	GO:0006505	GPI anchor metabolic process
AAD021_000196	KAN1670857.1	GO_CC	GO:0005737	cytoplasm
AAD021_000196	KAN1670857.1	GO_CC	GO:0005829	cytosol
AAD021_000196	KAN1670857.1	GO_CC	GO:0000792	heterochromatin
AAD021_000196	KAN1670857.1	GO_CC	GO:0005634	nucleus
AAD021_000196	KAN1670857.1	GO_CC	GO:0070210	Rpd3L-Expanded complex
AAD021_000196	KAN1670857.1	GO_CC	GO:0034967	Set3 complex
AAD021_000196	KAN1670857.1	GO_MF	GO:0004407	histone deacetylase activity
AAD021_000196	KAN1670857.1	GO_MF	GO:0034739	histone H4K16 deacetylase activity, hydrolytic mechanism
AAD021_000196	KAN1670857.1	GO_BP	GO:0006351	DNA-templated transcription
AAD021_000196	KAN1670857.1	GO_BP	GO:0040029	epigenetic regulation of gene expression
AAD021_000196	KAN1670857.1	GO_BP	GO:0045892	negative regulation of DNA-templated transcription
AAD021_000196	KAN1670857.1	GO_BP	GO:0045814	negative regulation of gene expression, epigenetic
AAD021_000197	KAN1670858.1	GO_CC	GO:0005737	cytoplasm
AAD021_000197	KAN1670858.1	GO_CC	GO:0005634	nucleus
AAD021_000197	KAN1670858.1	GO_MF	GO:0008597	calcium-dependent protein serine/threonine phosphatase regulator activity
AAD021_000197	KAN1670858.1	GO_MF	GO:0003676	nucleic acid binding
AAD021_000197	KAN1670858.1	GO_MF	GO:0030346	protein phosphatase 2B binding
AAD021_000197	KAN1670858.1	GO_MF	GO:0004865	protein serine/threonine phosphatase inhibitor activity
AAD021_000197	KAN1670858.1	GO_BP	GO:0019722	calcium-mediated signaling
AAD021_000197	KAN1670858.1	GO_BP	GO:0110039	positive regulation of nematode male tail tip morphogenesis
AAD021_000197	KAN1670858.1	GO_BP	GO:0034606	response to hermaphrodite contact
AAD021_000197	KAN1670858.1	GO_BP	GO:0040040	thermosensory behavior
AAD021_000197	KAN1670858.1	GO_BP	GO:0034608	vulval location
AAD021_000198	KAN1670859.1	GO_CC	GO:0005737	cytoplasm
AAD021_000198	KAN1670859.1	GO_CC	GO:0005829	cytosol
AAD021_000198	KAN1670859.1	GO_CC	GO:0005634	nucleus
AAD021_000198	KAN1670859.1	GO_MF	GO:0003713	transcription coactivator activity
AAD021_000198	KAN1670859.1	GO_BP	GO:0034599	cellular response to oxidative stress
AAD021_000198	KAN1670859.1	GO_BP	GO:0006351	DNA-templated transcription
AAD021_000198	KAN1670859.1	GO_BP	GO:0006366	transcription by RNA polymerase II
AAD021_000201	KAN1670862.1	GO_CC	GO:0005737	cytoplasm
AAD021_000201	KAN1670862.1	GO_CC	GO:0005829	cytosol
AAD021_000201	KAN1670862.1	GO_MF	GO:0005524	ATP binding
AAD021_000201	KAN1670862.1	GO_MF	GO:0004349	glutamate 5-kinase activity
AAD021_000201	KAN1670862.1	GO_MF	GO:0003723	RNA binding
AAD021_000201	KAN1670862.1	GO_BP	GO:0055129	L-proline biosynthetic process
AAD021_000201	KAN1670862.1	GO_BP	GO:0034517	ribophagy
AAD021_000201	KAN1670862.1	KEGG	map01110	Biosynthesis of secondary metabolites
AAD021_000201	KAN1670862.1	KEGG	map00332	Carbapenem biosynthesis
AAD021_000201	KAN1670862.1	KEGG	map01100	Metabolic pathways
AAD021_000201	KAN1670862.1	KEGG	map00330	Arginine and proline metabolism
AAD021_000207	KAN1670868.1	GO_CC	GO:0005737	cytoplasm
AAD021_000207	KAN1670868.1	GO_MF	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
AAD021_000207	KAN1670868.1	GO_MF	GO:0004312	fatty acid synthase activity
AAD021_000207	KAN1670868.1	GO_MF	GO:0031177	phosphopantetheine binding
AAD021_000207	KAN1670868.1	GO_BP	GO:0071770	DIM/DIP cell wall layer assembly
AAD021_000207	KAN1670868.1	GO_BP	GO:0006633	fatty acid biosynthetic process
AAD021_000208	KAN1670869.1	GO_CC	GO:0005783	endoplasmic reticulum
AAD021_000208	KAN1670869.1	GO_CC	GO:0005794	Golgi apparatus
AAD021_000208	KAN1670869.1	GO_CC	GO:0016020	membrane
AAD021_000208	KAN1670869.1	GO_CC	GO:0005739	mitochondrion
AAD021_000208	KAN1670869.1	GO_MF	GO:0015386	potassium:proton antiporter activity
AAD021_000208	KAN1670869.1	GO_BP	GO:0055085	transmembrane transport
AAD021_000210	KAN1670871.1	GO_MF	GO:0052689	carboxylic ester hydrolase activity
AAD021_000211	KAN1670872.1	GO_CC	GO:0034081	polyketide synthase complex
AAD021_000211	KAN1670872.1	GO_MF	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
AAD021_000211	KAN1670872.1	GO_MF	GO:0004312	fatty acid synthase activity
AAD021_000211	KAN1670872.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_000211	KAN1670872.1	GO_MF	GO:0031177	phosphopantetheine binding
AAD021_000211	KAN1670872.1	GO_BP	GO:0071766	Actinobacterium-type cell wall biogenesis
AAD021_000211	KAN1670872.1	GO_BP	GO:0006633	fatty acid biosynthetic process
AAD021_000211	KAN1670872.1	GO_BP	GO:0008610	lipid biosynthetic process
AAD021_000211	KAN1670872.1	KEGG	map00061	Fatty acid biosynthesis
AAD021_000211	KAN1670872.1	KEGG	map01100	Metabolic pathways
AAD021_000211	KAN1670872.1	KEGG	map00780	Biotin metabolism
AAD021_000212	KAN1670873.1	GO_MF	GO:0071949	FAD binding
AAD021_000212	KAN1670873.1	GO_MF	GO:0140907	flavin-dependent halogenase activity
AAD021_000212	KAN1670873.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000212	KAN1670873.1	GO_BP	GO:0044550	secondary metabolite biosynthetic process
AAD021_000214	KAN1670875.1	GO_CC	GO:0005829	cytosol
AAD021_000214	KAN1670875.1	GO_MF	GO:0047681	aryl-alcohol dehydrogenase (NADP+) activity
AAD021_000214	KAN1670875.1	GO_BP	GO:0006081	aldehyde metabolic process
AAD021_000215	KAN1670876.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_000215	KAN1670876.1	GO_MF	GO:0004378	GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity
AAD021_000215	KAN1670876.1	GO_MF	GO:0102704	GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity
AAD021_000215	KAN1670876.1	GO_BP	GO:0009101	glycoprotein biosynthetic process
AAD021_000218	KAN1670879.1	GO_CC	GO:0016020	membrane
AAD021_000218	KAN1670879.1	GO_MF	GO:0020037	heme binding
AAD021_000218	KAN1670879.1	GO_MF	GO:0005506	iron ion binding
AAD021_000218	KAN1670879.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000218	KAN1670879.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000218	KAN1670879.1	GO_BP	GO:0016114	terpenoid biosynthetic process
AAD021_000219	KAN1670880.1	GO_CC	GO:0005759	mitochondrial matrix
AAD021_000219	KAN1670880.1	GO_MF	GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity
AAD021_000219	KAN1670880.1	GO_MF	GO:0030170	pyridoxal phosphate binding
AAD021_000219	KAN1670880.1	GO_BP	GO:0042853	L-alanine catabolic process
AAD021_000219	KAN1670880.1	KEGG	map01100	Metabolic pathways
AAD021_000219	KAN1670880.1	KEGG	map01120	Microbial metabolism in diverse environments
AAD021_000219	KAN1670880.1	KEGG	map00220	Arginine biosynthesis
AAD021_000219	KAN1670880.1	KEGG	map00250	Alanine, aspartate and glutamate metabolism
AAD021_000219	KAN1670880.1	KEGG	map00710	Carbon fixation by Calvin cycle
AAD021_000220	KAN1670881.1	GO_CC	GO:0016020	membrane
AAD021_000220	KAN1670881.1	GO_MF	GO:0020037	heme binding
AAD021_000220	KAN1670881.1	GO_MF	GO:0005506	iron ion binding
AAD021_000220	KAN1670881.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000220	KAN1670881.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000221	KAN1670882.1	GO_CC	GO:0005576	extracellular region
AAD021_000221	KAN1670882.1	GO_MF	GO:0046872	metal ion binding
AAD021_000221	KAN1670882.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000221	KAN1670882.1	GO_BP	GO:0030245	cellulose catabolic process
AAD021_000222	KAN1670883.1	GO_CC	GO:0016020	membrane
AAD021_000222	KAN1670883.1	GO_MF	GO:0020037	heme binding
AAD021_000222	KAN1670883.1	GO_MF	GO:0005506	iron ion binding
AAD021_000222	KAN1670883.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000222	KAN1670883.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000223	KAN1670884.1	GO_CC	GO:0019898	extrinsic component of membrane
AAD021_000223	KAN1670884.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_000223	KAN1670884.1	GO_CC	GO:0005634	nucleus
AAD021_000223	KAN1670884.1	GO_MF	GO:0008168	methyltransferase activity
AAD021_000223	KAN1670884.1	GO_BP	GO:0032259	methylation
AAD021_000224	KAN1670885.1	GO_CC	GO:0019898	extrinsic component of membrane
AAD021_000224	KAN1670885.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_000224	KAN1670885.1	GO_CC	GO:0005634	nucleus
AAD021_000224	KAN1670885.1	GO_MF	GO:0008168	methyltransferase activity
AAD021_000224	KAN1670885.1	GO_BP	GO:0032259	methylation
AAD021_000227	KAN1670888.1	GO_CC	GO:0005737	cytoplasm
AAD021_000227	KAN1670888.1	GO_CC	GO:0043224	nuclear SCF ubiquitin ligase complex
AAD021_000227	KAN1670888.1	GO_CC	GO:0019005	SCF ubiquitin ligase complex
AAD021_000227	KAN1670888.1	GO_MF	GO:1990756	ubiquitin-like ligase-substrate adaptor activity
AAD021_000227	KAN1670888.1	GO_BP	GO:1903467	negative regulation of mitotic DNA replication initiation
AAD021_000227	KAN1670888.1	GO_BP	GO:0000209	protein polyubiquitination
AAD021_000227	KAN1670888.1	GO_BP	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
AAD021_000228	KAN1670889.1	GO_MF	GO:0033914	xylan 1,3-beta-xylosidase activity
AAD021_000228	KAN1670889.1	GO_BP	GO:0005975	carbohydrate metabolic process
AAD021_000229	KAN1670890.1	GO_CC	GO:0005576	extracellular region
AAD021_000229	KAN1670890.1	GO_CC	GO:0009277	fungal-type cell wall
AAD021_000229	KAN1670890.1	GO_MF	GO:0005199	structural constituent of cell wall
AAD021_000230	KAN1670891.1	GO_CC	GO:0005576	extracellular region
AAD021_000231	KAN1670892.1	GO_CC	GO:0016020	membrane
AAD021_000231	KAN1670892.1	GO_MF	GO:0020037	heme binding
AAD021_000231	KAN1670892.1	GO_MF	GO:0005506	iron ion binding
AAD021_000231	KAN1670892.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000231	KAN1670892.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000232	KAN1670893.1	GO_CC	GO:0005737	cytoplasm
AAD021_000232	KAN1670893.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_000232	KAN1670893.1	GO_CC	GO:0016020	membrane
AAD021_000232	KAN1670893.1	GO_BP	GO:0034975	protein folding in endoplasmic reticulum
AAD021_000236	KAN1670897.1	GO_CC	GO:0005576	extracellular region
AAD021_000236	KAN1670897.1	GO_MF	GO:0003993	acid phosphatase activity
AAD021_000236	KAN1670897.1	GO_MF	GO:0016158	inositol hexakisphosphate 3-phosphatase activity
AAD021_000237	KAN1670898.1	GO_CC	GO:0005576	extracellular region
AAD021_000238	KAN1670899.1	GO_CC	GO:0016020	membrane
AAD021_000238	KAN1670899.1	GO_MF	GO:0020037	heme binding
AAD021_000238	KAN1670899.1	GO_MF	GO:0005506	iron ion binding
AAD021_000238	KAN1670899.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000238	KAN1670899.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000240	KAN1670901.1	GO_CC	GO:0000262	mitochondrial chromosome
AAD021_000240	KAN1670901.1	GO_CC	GO:0072686	mitotic spindle
AAD021_000240	KAN1670901.1	GO_CC	GO:0005730	nucleolus
AAD021_000240	KAN1670901.1	GO_CC	GO:0005634	nucleus
AAD021_000240	KAN1670901.1	GO_CC	GO:0035861	site of double-strand break
AAD021_000240	KAN1670901.1	GO_MF	GO:0003684	damaged DNA binding
AAD021_000240	KAN1670901.1	GO_MF	GO:0017125	deoxycytidyl transferase activity
AAD021_000240	KAN1670901.1	GO_MF	GO:0003887	DNA-directed DNA polymerase activity
AAD021_000240	KAN1670901.1	GO_MF	GO:0046872	metal ion binding
AAD021_000240	KAN1670901.1	GO_MF	GO:0060090	molecular adaptor activity
AAD021_000240	KAN1670901.1	GO_BP	GO:0070987	error-free translesion synthesis
AAD021_000240	KAN1670901.1	GO_BP	GO:0042276	error-prone translesion synthesis
AAD021_000240	KAN1670901.1	GO_BP	GO:0043504	mitochondrial DNA repair
AAD021_000241	KAN1670902.1	GO_CC	GO:0005576	extracellular region
AAD021_000243	KAN1670904.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_000243	KAN1670904.1	GO_CC	GO:0005739	mitochondrion
AAD021_000243	KAN1670904.1	GO_MF	GO:0005524	ATP binding
AAD021_000243	KAN1670904.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_000243	KAN1670904.1	GO_MF	GO:0008566	mitochondrial protein-transporting ATPase activity
AAD021_000243	KAN1670904.1	GO_BP	GO:0032981	mitochondrial respiratory chain complex I assembly
AAD021_000243	KAN1670904.1	GO_BP	GO:0034551	mitochondrial respiratory chain complex III assembly
AAD021_000243	KAN1670904.1	GO_BP	GO:0033617	mitochondrial respiratory chain complex IV assembly
AAD021_000243	KAN1670904.1	GO_BP	GO:0007005	mitochondrion organization
AAD021_000243	KAN1670904.1	GO_BP	GO:0032979	protein insertion into mitochondrial inner membrane from matrix
AAD021_000244	KAN1670905.1	GO_CC	GO:0005576	extracellular region
AAD021_000245	KAN1670906.1	GO_CC	GO:0005576	extracellular region
AAD021_000246	KAN1670907.1	GO_CC	GO:0005576	extracellular region
AAD021_000246	KAN1670907.1	GO_CC	GO:0009277	fungal-type cell wall
AAD021_000246	KAN1670907.1	GO_MF	GO:0005199	structural constituent of cell wall
AAD021_000247	KAN1670908.1	GO_CC	GO:0005789	endoplasmic reticulum membrane
AAD021_000247	KAN1670908.1	GO_MF	GO:0140359	ABC-type transporter activity
AAD021_000247	KAN1670908.1	GO_MF	GO:0005524	ATP binding
AAD021_000247	KAN1670908.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_000248	KAN1670909.1	GO_CC	GO:0000328	fungal-type vacuole lumen
AAD021_000248	KAN1670909.1	GO_MF	GO:0004185	serine-type carboxypeptidase activity
AAD021_000248	KAN1670909.1	GO_BP	GO:0006508	proteolysis
AAD021_000251	KAN1670912.1	GO_CC	GO:0005576	extracellular region
AAD021_000252	KAN1670913.1	GO_CC	GO:0000328	fungal-type vacuole lumen
AAD021_000252	KAN1670913.1	GO_MF	GO:0004185	serine-type carboxypeptidase activity
AAD021_000252	KAN1670913.1	GO_BP	GO:0006508	proteolysis
AAD021_000255	KAN1670916.1	GO_CC	GO:0005576	extracellular region
AAD021_000255	KAN1670916.1	GO_CC	GO:0009277	fungal-type cell wall
AAD021_000255	KAN1670916.1	GO_MF	GO:0005199	structural constituent of cell wall
AAD021_000256	KAN1670917.1	GO_CC	GO:0005938	cell cortex
AAD021_000256	KAN1670917.1	GO_CC	GO:0005737	cytoplasm
AAD021_000256	KAN1670917.1	GO_MF	GO:0005524	ATP binding
AAD021_000256	KAN1670917.1	GO_MF	GO:0004672	protein kinase activity
AAD021_000256	KAN1670917.1	GO_MF	GO:0106310	protein serine kinase activity
AAD021_000256	KAN1670917.1	GO_MF	GO:0004674	protein serine/threonine kinase activity
AAD021_000256	KAN1670917.1	GO_BP	GO:0045033	peroxisome inheritance
AAD021_000256	KAN1670917.1	GO_BP	GO:0000011	vacuole inheritance
AAD021_000257	KAN1670918.1	GO_CC	GO:0005737	cytoplasm
AAD021_000257	KAN1670918.1	GO_MF	GO:0062192	L-rhamnose mutarotase activity
AAD021_000257	KAN1670918.1	GO_BP	GO:0019301	rhamnose catabolic process
AAD021_000258	KAN1670919.1	GO_CC	GO:0016020	membrane
AAD021_000258	KAN1670919.1	GO_MF	GO:0020037	heme binding
AAD021_000258	KAN1670919.1	GO_MF	GO:0005506	iron ion binding
AAD021_000258	KAN1670919.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_000258	KAN1670919.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_000261	KAN1670922.1	GO_CC	GO:0071013	catalytic step 2 spliceosome
AAD021_000261	KAN1670922.1	GO_CC	GO:0005737	cytoplasm
AAD021_000261	KAN1670922.1	GO_MF	GO:0003723	RNA binding
