gene,tau,top_tissue,mean_Exuding mycelium,mean_Exudophore,mean_Fuzzy mycelium,mean_Nodule
PTI98_011978,0.47813469296939215,Exudophore,33.961,93.329,53.764,58.389
PTI98_011980,0.7016815411346427,Exudophore,18.317,49.998,20.454,5.975
PTI98_011981,0.23562752541092558,Fuzzy mycelium,92.192,139.623,149.107,110.105
PTI98_011983,0.22781402140460236,Exuding mycelium,20.66,10.916,20.486,16.459
PTI98_011997,0.4348854065209851,Exudophore,8.856,12.338,9.276,2.785
PTI98_012008,0.2639166185973175,Exudophore,94.646,124.428,97.05,83.072
PTI98_012013,0.23699402864471275,Fuzzy mycelium,133.141,110.24,138.335,73.27
PTI98_012036,0.6881486089091368,Nodule,9.576,8.58,11.921,32.15
PTI98_012037,0.4110957457052474,Nodule,12.733,8.91,10.112,17.974
PTI98_012043,0.5669169565921758,Exudophore,31.683,96.76,32.615,61.417
PTI98_012052,0.844515046053735,Nodule,359.766,150.343,38.332,1175.764
PTI98_012059,0.27185128932188024,Fuzzy mycelium,15.984,15.993,21.341,14.641
PTI98_012078,0.8066927134244125,Fuzzy mycelium,10.126,5.991,27.988,0.114
PTI98_012089,0.37033340136041565,Exuding mycelium,16.783,6.664,11.76,13.28
PTI98_012114,0.587867113772854,Fuzzy mycelium,8.277,6.753,19.869,9.536
PTI98_012125,0.2058145024162906,Fuzzy mycelium,15.726,6.08,15.753,15.727
PTI98_012126,0.8479017517077727,Nodule,6.666,1.168,4.59,27.227
PTI98_012151,0.27306679715354276,Fuzzy mycelium,10.713,7.667,11.842,7.444
PTI98_012152,0.728529162480304,Exudophore,77.434,298.623,122.394,43.374
PTI98_012177,0.28092803147712,Exuding mycelium,24.774,12.16,22.617,18.666
PTI98_012180,0.247880234362686,Exudophore,34.214,42.002,33.334,27.223
PTI98_012181,0.7253708137473026,Exudophore,17.378,101.24,35.855,30.177
PTI98_012213,0.5104849443203817,Exuding mycelium,33.193,8.251,24.95,15.545
PTI98_012238,0.35457371484185757,Exudophore,11.016,29.169,21.097,24.367
PTI98_012241,0.3294657627267949,Exuding mycelium,13.746,5.496,10.14,12.017
PTI98_012247,0.5608981283510238,Fuzzy mycelium,7.523,4.417,9.237,0.229
PTI98_012249,0.3514091858861943,Nodule,9.79,3.744,13.599,13.945
PTI98_012264,0.5729834897332129,Nodule,9.479,2.666,13.142,19.738
PTI98_012265,0.20499171271668637,Nodule,19.066,9.659,16.871,19.118
PTI98_012295,0.43344125052789867,Fuzzy mycelium,40.834,10.916,44.505,23.894
PTI98_012309,0.4978922916655623,Exudophore,8.784,9.508,4.806,0.731
PTI98_012381,0.6421553522528765,Fuzzy mycelium,12.326,5.839,24.337,7.961
PTI98_012407,0.31569540487790904,Nodule,15.54,14.674,13.958,21.517
PTI98_012411,0.34928042619811334,Fuzzy mycelium,123.716,18.075,140.982,133.428
PTI98_012427,0.8290425521532319,Fuzzy mycelium,41.243,11.259,108.326,3.056
PTI98_012433,0.42979603753676354,Fuzzy mycelium,10.873,13.163,15.544,2.553
PTI98_012436,0.6244850740365996,Fuzzy mycelium,8.061,3.249,11.762,1.94
PTI98_012469,0.35737326093089106,Exudophore,23.275,32.583,22.818,16.724
PTI98_012472,0.8778293397829446,Exudophore,10.062,80.826,15.823,3.738
PTI98_012475,0.44530247933439004,Exudophore,20.901,46.076,27.468,28.305
PTI98_012502,0.32971178487898106,Nodule,134.226,44.717,123.918,150.612
PTI98_012511,0.29881196264393256,Exudophore,15.445,17.91,13.403,8.826
PTI98_012515,0.4126153800591798,Exudophore,11.35,23.165,15.033,14.437
PTI98_012519,0.2050281306558631,Exudophore,29.694,45.3,33.111,45.233
PTI98_012529,0.2990770094563477,Exudophore,15.273,21.756,15.12,15.356
PTI98_012535,0.7079017819138075,Nodule,4.409,3.084,6.574,16.054
PTI98_012545,0.36248242421259685,Nodule,85.677,75.941,106.553,140.216
PTI98_012550,0.4064913559850242,Exudophore,34.004,63.847,44.95,34.727
PTI98_012555,0.9148432749154143,Exudophore,13.432,341.216,12.486,61.252
PTI98_012567,0.7166991232044082,Exudophore,19.907,44.908,11.872,6.388
PTI98_012608,0.6954419456517641,Exuding mycelium,13.267,0.749,9.23,2.142
PTI98_012609,0.5736841907863598,Exudophore,6.36,26.606,26.16,1.508
PTI98_012615,0.9377274691406082,Nodule,13.869,0.749,0.476,80.797
PTI98_012617,0.6309775834125172,Exuding mycelium,34.465,11.411,22.611,4.133
PTI98_012623,0.47575155157556,Nodule,12.75,4.747,17.296,22.122
PTI98_012624,0.6751071658689467,Exudophore,52.219,181.219,55.003,69.408
PTI98_012625,0.25719212487542603,Exudophore,68.735,101.263,79.996,76.925
PTI98_012636,0.6706580744578616,Exudophore,12.871,35.503,5.212,16.994
PTI98_012639,0.5903644340616595,Fuzzy mycelium,6.4,4.417,14.302,6.758
PTI98_012650,0.4014437365461953,Fuzzy mycelium,18.325,9.913,20.259,8.14
PTI98_012651,0.4206376520172177,Exudophore,7.005,12.922,9.362,6.092
PTI98_012653,0.6034373045981121,Exudophore,133.474,322.017,126.973,122.653
PTI98_012654,0.6552174436884394,Nodule,27.182,7.667,12.404,45.683
PTI98_012665,0.32308402015773624,Nodule,13.147,6.08,10.832,14.802
PTI98_012666,0.4002288859580568,Exudophore,11.439,16.653,7.894,10.63
PTI98_012670,0.25025429111809167,Exudophore,57.733,61.142,27.22,52.57
PTI98_012674,0.5717750603557131,Fuzzy mycelium,1734.553,220.589,2172.182,835.405
PTI98_012676,0.7954486424844375,Nodule,13.85,0.0,5.48,31.5
PTI98_012677,0.62036522960864,Fuzzy mycelium,3.04,7.832,13.413,4.404
PTI98_012678,0.2831866168764371,Nodule,15.88,5.75,14.977,17.023
PTI98_012684,0.27890935746099116,Fuzzy mycelium,20.648,13.747,25.771,21.355
PTI98_012696,0.48043452411483445,Exuding mycelium,13.304,1.333,10.829,8.574
PTI98_012702,0.36031905505095246,Exudophore,9.487,15.409,11.983,8.101
PTI98_012703,0.7017913609875682,Fuzzy mycelium,13.211,8.999,26.531,1.525
PTI98_012705,0.5578846824492341,Nodule,17.951,7.159,11.667,27.727
PTI98_012707,0.822732539578016,Fuzzy mycelium,7.309,1.168,17.359,0.755
PTI98_012708,0.6212937873658391,Fuzzy mycelium,14.581,6.169,21.141,3.269
PTI98_012711,0.40765168142871494,Exudophore,9.975,25.006,15.277,19.184
PTI98_012715,0.8163231173189539,Exudophore,78.251,266.242,43.2,25.256
PTI98_012725,0.15714977947504707,Exudophore,75.691,78.075,48.869,72.857
PTI98_012730,0.2426304614198225,Nodule,59.816,81.4,49.516,83.945
PTI98_012733,0.43572484022256647,Fuzzy mycelium,33.785,10.573,35.227,15.275
PTI98_012734,0.5654512526346566,Fuzzy mycelium,21.285,7.083,24.756,3.905
PTI98_012735,0.5205932755502042,Exuding mycelium,33.558,13.252,27.052,7.959
PTI98_012736,0.6292779885244799,Exuding mycelium,17.7,3.744,14.256,1.685
PTI98_012737,0.6776609781688396,Fuzzy mycelium,24.325,3.998,30.752,1.414
PTI98_012742,0.15942238803433706,Exudophore,31.979,32.062,25.897,22.976
PTI98_012743,0.47002025000707787,Exudophore,17.765,29.994,13.372,16.551
PTI98_012747,0.19001990801256508,Nodule,24.429,33.827,27.191,35.164
PTI98_012754,0.9001367843936939,Nodule,3.003,3.249,0.645,23.021
PTI98_012755,0.43754293005616446,Nodule,71.255,59.796,53.375,109.297
PTI98_012756,0.2272242181025305,Nodule,22.882,18.164,25.208,28.578
PTI98_012757,0.21149004569936472,Nodule,13.871,20.829,16.75,21.75
PTI98_012764,0.6250808889757419,Fuzzy mycelium,13.646,1.917,20.383,7.364
PTI98_012772,0.4604547752988622,Exudophore,133.247,257.334,174.635,108.647
PTI98_012782,0.19921626776750376,Exuding mycelium,51.773,42.421,32.04,49.917
PTI98_012794,0.28767865622521954,Nodule,11.65,8.086,9.593,13.724
PTI98_012796,0.28980887511584047,Nodule,35.033,33.649,43.109,52.47
PTI98_012801,0.44180348701433747,Exudophore,17.644,29.169,8.521,22.68
PTI98_012802,0.3795554401440664,Fuzzy mycelium,13.248,13.328,24.156,18.387
PTI98_012817,0.7581223538253722,Nodule,7.165,7.502,7.468,30.504
PTI98_012824,0.8743178858682971,Exudophore,5.451,105.614,13.09,21.28
PTI98_012825,0.22445800715598244,Exudophore,15.827,28.077,23.482,26.016
PTI98_012829,0.7923880501477075,Nodule,11.158,0.0,2.438,21.829
PTI98_012844,0.37025668843613196,Exudophore,24.519,39.323,24.839,24.932
PTI98_012846,0.34315071736140784,Nodule,32.357,5.331,33.404,36.077
PTI98_012851,0.7331585659410597,Exudophore,4.131,21.387,1.443,11.546
PTI98_012854,0.5418404953533492,Fuzzy mycelium,14.538,12.922,23.715,5.136
PTI98_012857,0.4117149262996718,Exudophore,22.83,35.387,28.781,10.843
PTI98_012867,0.41567705773281555,Exudophore,5.849,16.006,11.8,10.409
PTI98_012868,0.6364006794083168,Exudophore,8.839,29.918,13.736,10.06
PTI98_012869,0.29432184888965696,Exudophore,20.583,28.077,18.323,20.534
PTI98_012885,0.6736090550199085,Nodule,9.823,11.995,5.57,27.97
PTI98_012901,0.8303746862391992,Nodule,2.695,7.248,1.682,22.842
PTI98_012902,0.2698494609800802,Fuzzy mycelium,17.527,6.753,17.673,14.432
PTI98_012905,0.4659987623434869,Exuding mycelium,18.084,7.159,16.608,5.204
PTI98_012965,0.20485572057944604,Exuding mycelium,24.552,17.745,17.029,23.794
PTI98_012967,0.2801423169050791,Nodule,36.58,17.745,34.196,40.99
PTI98_012975,0.6027730218377488,Nodule,98.4,155.081,42.105,248.041
PTI98_012978,0.3477571586151427,Exudophore,15.428,20.664,11.898,13.109
PTI98_012979,0.27724527162728035,Exuding mycelium,21.78,14.674,16.18,16.371
PTI98_013003,0.1257549277404575,Exuding mycelium,12.843,12.819,10.905,9.96
PTI98_013005,0.6940863585270343,Exuding mycelium,97.246,13.163,66.869,9.216
PTI98_013006,0.7356316010820217,Exuding mycelium,26.699,1.168,19.573,0.434
PTI98_013011,0.9393591723184708,Nodule,11.753,0.0,0.336,66.451
PTI98_013053,0.3209982468134657,Nodule,54.715,53.462,41.314,73.387
PTI98_013066,0.4164792849079768,Fuzzy mycelium,12.369,13.492,19.441,8.172
PTI98_013106,0.22794066790009596,Exuding mycelium,14.533,7.997,13.663,12.001
PTI98_013108,0.3589338774317324,Exudophore,14.106,21.413,10.133,16.943
PTI98_013132,0.37686749894576704,Nodule,55.689,26.82,28.3,59.276
PTI98_013137,0.2641079783181903,Exuding mycelium,18.326,12.579,13.266,14.614
PTI98_013161,0.5669068098813644,Exudophore,124.915,267.046,121.2,100.852
PTI98_013170,0.14563588849301554,Exuding mycelium,39.958,25.652,38.568,38.197
PTI98_013183,0.4751858854330509,Nodule,39.716,22.987,35.845,62.592
PTI98_013190,0.5890000293928753,Exuding mycelium,12.838,3.249,11.005,1.574
PTI98_013192,0.5414975633179582,Fuzzy mycelium,11.052,4.087,11.272,0.366
PTI98_013196,0.5833340978330189,Exuding mycelium,41.255,11.081,17.467,23.021
PTI98_013233,0.41054584721096044,Exudophore,18.833,32.013,20.531,17.246
PTI98_013243,0.35477126965178146,Exuding mycelium,22.523,6.169,19.553,17.876
PTI98_013276,0.4250395367623252,Exuding mycelium,15.83,6.41,14.064,6.832
PTI98_013283,0.6893718446768137,Exudophore,14.184,65.595,7.807,39.136
PTI98_013286,0.6659458320257388,Fuzzy mycelium,32.156,13.238,54.812,9.536
PTI98_013289,0.8674969573995082,Nodule,16.319,3.668,2.699,57.071
PTI98_013370,0.9370395499497403,Nodule,2.329,0.584,2.257,27.374
PTI98_013438,0.4877977138993273,Exuding mycelium,95.711,27.341,63.986,55.743
PTI98_013448,0.5043137557805689,Fuzzy mycelium,14.774,14.166,27.952,12.628
PTI98_013450,0.15419485632545496,Exudophore,30.135,31.237,28.869,20.257
PTI98_013455,0.33882986253673425,Exuding mycelium,14.769,5.331,14.651,9.313
PTI98_013462,0.2945602289762809,Nodule,15.752,13.417,18.72,22.628
PTI98_013465,0.4332475004214646,Exuding mycelium,15.927,6.664,5.984,14.431
PTI98_013469,0.9994512363508172,Nodule,0.0,0.0,0.084,51.016
PTI98_013487,0.181638353239754,Exuding mycelium,40.595,38.485,38.555,22.624
PTI98_013506,0.8424359971439929,Nodule,51.897,20.678,58.515,277.326
PTI98_013553,0.33785994652796214,Fuzzy mycelium,58.333,83.357,91.463,39.993
PTI98_013555,0.39051139805614205,Exuding mycelium,14.112,4.582,13.462,7.758
PTI98_013556,0.2719109441223686,Exudophore,20.151,30.997,26.224,21.33
PTI98_013562,0.21421141777524197,Nodule,11.765,14.674,11.58,16.128
PTI98_013573,0.428776476425512,Exudophore,148.747,212.555,116.157,99.345
PTI98_013574,0.337842833438143,Fuzzy mycelium,8.965,13.087,15.555,8.847
PTI98_013580,0.4944875310638741,Fuzzy mycelium,14.07,24.498,34.416,13.625
PTI98_013609,0.49653950313102896,Exudophore,505.195,1123.349,485.727,705.764
PTI98_013610,0.5551093357204652,Exudophore,257.084,723.969,234.749,474.428
