gene,tau,top_tissue,mean_Exuding mycelium,mean_Exudophore,mean_Fuzzy mycelium,mean_Nodule
AAD021_000226,0.21341529531763426,Exuding mycelium,16.386,10.463,15.11,13.095
AAD021_000229,0.6836093836879056,Fuzzy mycelium,28.98,1.793,32.539,0.112
AAD021_000236,0.4962752988115098,Fuzzy mycelium,10.889,6.935,21.23,14.259
AAD021_000237,0.8119910586708832,Nodule,16.274,1.793,4.345,39.736
AAD021_000239,0.5812005982287005,Nodule,269.883,193.928,197.452,526.316
AAD021_000244,0.9563373659494271,Nodule,3.857,0.598,0.991,41.575
AAD021_000245,0.9715173614676513,Nodule,28.85,1.375,2.247,380.034
AAD021_000248,0.1920930498341732,Exudophore,18.554,19.254,17.95,10.163
AAD021_000251,0.9835090513141589,Nodule,3.751,0.0,0.743,90.851
AAD021_000256,0.20503970752015913,Exuding mycelium,15.96,8.432,14.48,15.151
AAD021_000258,0.3045855303930387,Exuding mycelium,49.848,28.162,34.776,41.057
AAD021_000259,0.508636376540503,Exuding mycelium,19.191,5.142,8.242,14.905
AAD021_000269,0.3830044721806052,Exudophore,218.213,334.372,252.574,148.13
AAD021_000279,0.44968761707250454,Nodule,29.922,27.987,24.359,49.831
AAD021_000280,0.2499702263035869,Fuzzy mycelium,9.623,5.56,12.014,11.849
AAD021_000292,0.34313480787563916,Nodule,13.159,3.528,11.012,14.056
AAD021_000299,0.9219936909768824,Nodule,34.776,0.0,7.883,182.287
AAD021_000303,0.046923810655512245,Exudophore,46.514,48.913,46.468,46.872
AAD021_000318,0.5803167536754316,Exuding mycelium,18.447,2.571,7.53,13.125
AAD021_000327,0.3990186255687598,Nodule,25.634,18.117,36.298,44.399
AAD021_000330,0.48004877069010804,Exuding mycelium,24.523,6.697,10.624,20.932
AAD021_000332,0.22273681784168162,Exuding mycelium,42.389,39.223,20.173,39.447
AAD021_000333,0.461326164708522,Fuzzy mycelium,8.248,24.513,24.836,7.374
AAD021_000335,0.4209412883643691,Exudophore,13.638,33.902,22.608,22.648
AAD021_000339,0.5425520432827242,Nodule,19.605,21.106,26.731,49.144
AAD021_000340,0.7621012028388647,Exudophore,3.963,23.259,6.746,5.891
AAD021_000345,0.7429701035209092,Exudophore,7.506,40.895,9.617,14.411
AAD021_000346,0.45632863550506686,Exuding mycelium,49.738,16.863,33.9,30.359
AAD021_000350,0.4193113243411508,Nodule,21.461,9.326,19.029,28.596
AAD021_000354,0.7262566730158494,Exudophore,19.395,56.5,16.445,10.559
AAD021_000362,0.8501498162064903,Exudophore,3.489,30.073,5.453,4.577
AAD021_000373,0.8559415139780224,Nodule,33.239,9.928,1.995,104.501
AAD021_000379,0.41871609958597517,Nodule,28.438,21.227,36.676,49.512
AAD021_000399,0.5977766449992613,Fuzzy mycelium,11.839,5.142,18.347,5.158
AAD021_000404,0.6350764993854883,Nodule,50.32,23.619,35.753,100.195
AAD021_000411,0.37192597835867397,Nodule,10.887,13.092,5.844,15.828
AAD021_000427,0.2933450989849939,Fuzzy mycelium,31.295,18.18,37.439,29.894
AAD021_000429,0.7313350301537933,Fuzzy mycelium,3.384,11.42,20.18,1.461
AAD021_000432,0.10210411968523965,Exuding mycelium,13.108,10.823,12.89,11.595
AAD021_000440,0.38113172424038133,Nodule,9.358,15.425,5.04,16.063
AAD021_000445,0.23026037912293426,Exuding mycelium,27.539,25.412,23.214,14.968
AAD021_000450,0.24185138562706934,Exudophore,20.77,24.158,23.493,10.683
AAD021_000455,0.39953715389634104,Fuzzy mycelium,12.315,5.142,18.364,15.623
AAD021_000456,0.6831489413675969,Exudophore,13.796,45.381,12.626,16.715
AAD021_000468,0.41762386775994403,Exuding mycelium,25.896,12.018,12.681,20.545
AAD021_000474,0.48864634203585755,Exuding mycelium,42.868,18.418,31.278,16.065
AAD021_000477,0.35938385429180486,Exudophore,29.393,36.473,24.911,15.791
AAD021_000487,0.3293118758255822,Exuding mycelium,22.832,14.409,15.95,15.582
AAD021_000490,0.3516258603654177,Fuzzy mycelium,17.815,8.611,20.507,13.462
AAD021_000497,0.42928885622548035,Nodule,60.567,41.682,66.351,98.474
AAD021_000504,0.29359274448678385,Fuzzy mycelium,15.378,10.346,15.888,7.945
AAD021_000506,0.2090435178740796,Nodule,22.091,24.392,21.529,28.662
AAD021_000518,0.13831752025039493,Fuzzy mycelium,9.992,14.589,14.792,13.658
AAD021_000523,0.4042770496328337,Fuzzy mycelium,12.424,5.083,14.106,7.702
AAD021_000535,0.3811766813381137,Nodule,20.087,20.747,16.079,30.657
AAD021_000536,0.27534976784454906,Nodule,123.522,85.863,88.344,136.953
AAD021_000545,0.49169897860634676,Nodule,24.68,22.54,8.8,36.736
AAD021_000551,0.4398454974752017,Nodule,19.872,12.737,11.243,26.095
AAD021_000554,0.2537934410054526,Exudophore,11.048,21.884,18.799,19.142
AAD021_000556,0.4546284476175672,Exuding mycelium,31.934,11.061,22.9,18.288
AAD021_000557,0.5023236263293479,Exudophore,8.828,16.023,8.361,6.734
AAD021_000576,0.2553616609178832,Nodule,165.583,133.576,128.259,191.332
AAD021_000579,0.3855984527185501,Nodule,11.154,12.917,13.235,20.24
AAD021_000581,0.278588347148561,Fuzzy mycelium,23.994,23.079,28.391,14.371
AAD021_000582,0.16547423179056328,Exudophore,13.955,18.0,17.991,13.12
AAD021_000583,0.6908280756237025,Exudophore,9.513,30.971,9.163,10.051
AAD021_000588,0.6115990635507046,Fuzzy mycelium,16.438,6.935,20.462,0.469
AAD021_000603,0.3304962677901901,Nodule,14.166,9.686,8.456,16.085
AAD021_000605,0.3434377276812735,Fuzzy mycelium,22.358,22.544,28.111,10.468
AAD021_000610,0.3859298919972162,Exudophore,11.098,16.562,7.891,11.522
AAD021_000613,0.2756448705512305,Nodule,10.729,7.474,13.411,14.548
AAD021_000616,0.3742993300585364,Fuzzy mycelium,10.414,3.348,13.622,11.808
AAD021_000618,0.7003570061249978,Nodule,10.25,0.0,3.82,15.653
AAD021_000620,0.42350089052313583,Exudophore,81.879,149.307,85.95,90.396
AAD021_000623,0.8327493154686986,Exuding mycelium,48.239,8.49,14.171,1.543
AAD021_000625,0.10980868169347217,Fuzzy mycelium,32.505,34.801,36.085,29.062
AAD021_000626,0.15848185330262696,Exudophore,13.264,13.573,11.745,9.258
AAD021_000633,0.25255853639418513,Exudophore,17.863,20.387,16.783,11.068
AAD021_000634,0.657979027715748,Fuzzy mycelium,44.299,13.632,94.44,38.97
AAD021_000641,0.47206189634901435,Exudophore,22.199,33.124,19.658,10.605
AAD021_000643,0.4412876500145832,Fuzzy mycelium,31.604,23.861,41.337,13.821
AAD021_000644,0.4153852384943087,Exuding mycelium,18.922,7.474,16.084,9.627
AAD021_000645,0.6361322232321011,Nodule,5.55,0.598,7.224,12.25
AAD021_000649,0.05458862218999486,Nodule,48.833,44.788,45.263,48.968
AAD021_000654,0.5795065560312075,Fuzzy mycelium,15.222,15.906,27.624,3.719
AAD021_000658,0.5187135076722689,Exuding mycelium,28.546,8.85,17.024,15.343
AAD021_000659,0.27101871253518833,Nodule,13.479,5.681,12.114,14.3
AAD021_000660,0.8241503031107965,Nodule,10.728,2.391,9.982,43.79
AAD021_000661,0.31196041531689095,Fuzzy mycelium,50.952,26.67,52.239,30.206
AAD021_000671,0.8091230194088247,Nodule,2.801,0.0,4.74,13.17
AAD021_000672,0.18506107305271258,Nodule,17.235,20.63,19.961,23.652
AAD021_000684,0.3526290693508079,Nodule,22.512,2.153,21.106,23.568
AAD021_000686,0.2735108300726097,Exuding mycelium,21.882,10.225,21.799,15.668
AAD021_000690,0.4885727419684714,Exudophore,10.466,20.688,11.04,10.236
AAD021_000700,0.40398021812849044,Exudophore,8.402,17.879,14.04,9.527
AAD021_000703,0.5142607327368335,Exudophore,27.538,45.439,12.612,26.065
AAD021_000705,0.18646394794631269,Exudophore,20.14,25.65,18.361,24.101
AAD021_000707,0.4730518608216994,Fuzzy mycelium,22.728,5.443,24.537,10.618
AAD021_000724,0.20664551994643787,Exudophore,91.652,106.196,76.708,84.392
AAD021_000726,0.22677747813613866,Exuding mycelium,25.527,16.086,20.941,22.188
AAD021_000728,0.23577669264298837,Exuding mycelium,18.765,10.463,16.807,15.752
AAD021_000731,0.4199296997182304,Fuzzy mycelium,11.204,18.836,24.125,11.941
AAD021_000742,0.2759372480550324,Exudophore,13.847,20.149,16.351,13.568
AAD021_000743,0.42566880593439665,Fuzzy mycelium,18.392,18.239,24.468,5.528
AAD021_000751,0.36140863641471516,Nodule,38.891,38.446,19.686,50.644
AAD021_000770,0.21347060339915314,Fuzzy mycelium,23.412,17.461,25.678,19.717
AAD021_000773,0.24532744123777628,Nodule,81.653,84.604,51.317,96.101
AAD021_000774,0.3495657705244993,Fuzzy mycelium,15.856,8.072,20.099,15.291
AAD021_000777,0.40148857115591546,Fuzzy mycelium,5.867,7.474,12.881,9.787
AAD021_000778,0.17787068709474052,Nodule,75.844,73.004,65.529,86.919
AAD021_000790,0.22104127107220564,Nodule,50.954,55.493,44.386,64.545
AAD021_000792,0.39558519028147154,Fuzzy mycelium,17.125,14.351,21.095,6.774
AAD021_000802,0.4095698128662056,Exudophore,20.512,32.648,17.202,20.115
AAD021_000805,0.3279023999708626,Nodule,12.315,15.066,8.904,17.996
AAD021_000807,0.23024260691523615,Exuding mycelium,28.069,19.313,20.892,24.613
AAD021_000809,0.63607770025487,Nodule,21.931,1.196,2.328,23.314
AAD021_000810,0.22300641187649686,Fuzzy mycelium,22.041,27.506,29.09,18.261
AAD021_000828,0.49502454169671967,Exuding mycelium,59.583,10.463,41.35,38.451
AAD021_000829,0.39538928132389844,Exudophore,64.235,91.786,75.208,27.042
AAD021_000838,0.5084577482295438,Exuding mycelium,19.135,4.485,14.364,9.368
AAD021_000843,0.3825663286215746,Nodule,55.138,71.997,54.227,97.912
AAD021_000853,0.11288007683011503,Exuding mycelium,34.148,33.003,31.052,26.824
AAD021_000854,0.23578790379106332,Exudophore,11.469,15.726,11.973,12.613
AAD021_000856,0.3204752413893162,Exudophore,18.183,24.576,18.122,13.795
AAD021_000862,0.3066363252997575,Exuding mycelium,51.207,37.493,18.205,50.817
AAD021_000882,0.43266466671580467,Exuding mycelium,22.783,4.544,18.827,15.405
AAD021_000888,0.3187729449184306,Exuding mycelium,27.167,19.852,26.738,8.93
AAD021_000893,0.39412655829359755,Nodule,12.317,12.796,16.059,22.651
AAD021_000898,0.4594423238351462,Nodule,27.593,9.569,21.567,36.215
AAD021_000899,0.5492710239287004,Fuzzy mycelium,8.14,11.061,16.905,3.658
AAD021_000900,0.4597148344800473,Exuding mycelium,21.621,5.681,15.877,13.486
AAD021_000902,0.21410717039394864,Exudophore,27.694,34.859,21.049,33.444
AAD021_000911,0.21298979865707343,Exuding mycelium,16.912,9.389,14.814,15.726
AAD021_000914,0.470169678888197,Exudophore,10.73,21.704,10.922,12.846
AAD021_000922,0.3001546671986732,Nodule,14.273,17.223,21.608,25.293
AAD021_000927,0.40825125367028575,Nodule,30.228,21.466,38.272,50.678
AAD021_000932,0.3294480053134501,Exuding mycelium,18.604,12.256,15.055,10.112
AAD021_000934,0.46225790831540997,Exudophore,11.367,23.857,3.62,23.5
AAD021_000939,0.3260484439276782,Fuzzy mycelium,65.067,36.235,72.333,44.945
AAD021_000942,0.56875816748672,Exudophore,38.06,82.46,51.327,17.294
AAD021_000948,0.31123791921557803,Exudophore,36.998,52.136,50.235,20.495
AAD021_000954,0.6239966826061901,Exudophore,10.887,24.333,10.897,5.663
AAD021_000959,0.44597799481629297,Nodule,8.349,14.832,6.505,17.861
AAD021_000960,0.3485600864358542,Exuding mycelium,11.998,4.126,11.438,7.883
AAD021_000968,0.3410106271215876,Exuding mycelium,17.492,13.034,13.632,7.915
AAD021_000969,0.19866572927928297,Exudophore,323.817,365.901,337.024,218.785
AAD021_000976,0.5938711469648812,Nodule,17.44,6.877,4.851,23.94
AAD021_000986,0.41753544895794353,Exudophore,63.476,112.587,47.776,85.481
AAD021_000992,0.45356944751468875,Nodule,10.731,15.007,11.522,22.729
AAD021_000995,0.8929522443621045,Nodule,119.797,79.175,63.73,818.021
AAD021_000996,0.2175544866325986,Nodule,19.449,10.585,18.294,20.588
AAD021_000998,0.6317915383518876,Nodule,17.123,18.657,8.859,40.411
AAD021_000999,0.39764592020998785,Fuzzy mycelium,8.137,10.045,16.219,11.127
AAD021_001000,0.47009290787544294,Exudophore,14.852,30.792,15.387,18.711
AAD021_001001,0.4456933380595349,Fuzzy mycelium,13.106,6.877,18.054,10.039
AAD021_001003,0.17089666177907523,Nodule,17.71,15.187,21.108,21.712
AAD021_001007,0.3210016827933928,Exudophore,14.749,16.203,5.277,12.979
AAD021_001010,0.2488612444484761,Exuding mycelium,24.845,19.614,14.616,21.757
AAD021_001013,0.3525068863871044,Exuding mycelium,22.833,10.167,14.403,19.782
AAD021_001014,0.5400114444631087,Fuzzy mycelium,5.707,3.169,11.326,6.754
AAD021_001015,0.3582539090605637,Exuding mycelium,46.988,28.76,43.375,18.327
AAD021_001021,0.04765935526340729,Exuding mycelium,685.867,666.384,628.63,664.522
AAD021_001027,0.2948152068013467,Exuding mycelium,94.412,57.224,85.406,57.103
AAD021_001028,0.4539579560054161,Exudophore,8.668,16.504,10.589,7.778
AAD021_001029,0.6935279218968328,Nodule,24.791,12.558,12.1,53.782
AAD021_001030,0.5765532563310212,Nodule,92.751,68.707,90.546,198.375
AAD021_001031,0.13967045510950585,Nodule,36.095,42.095,45.93,48.091
AAD021_001041,0.25030996235562214,Fuzzy mycelium,26.905,22.243,27.902,13.605
AAD021_001042,0.8629686538055799,Nodule,92.584,32.41,53.714,434.713
AAD021_001045,0.23027278155217323,Nodule,68.61,54.774,52.569,76.197
AAD021_001053,0.47196978302694653,Nodule,117.707,97.58,110.785,205.842
AAD021_001058,0.17288188194730073,Exuding mycelium,62.532,51.003,47.182,56.979
AAD021_001064,0.2148462153899561,Nodule,13.475,13.214,14.383,17.437
AAD021_001066,0.28818929207893124,Fuzzy mycelium,18.235,8.432,19.872,15.768
AAD021_001067,0.303375709823045,Nodule,14.324,10.167,13.801,18.322
AAD021_001069,0.4475343868178226,Nodule,10.15,12.018,7.458,17.875
AAD021_001074,0.47251254756152883,Exudophore,13.85,27.74,11.675,18.372
AAD021_001076,0.2383989050289198,Fuzzy mycelium,81.355,53.759,89.772,69.997
AAD021_001077,0.16592810722193496,Fuzzy mycelium,15.747,20.149,20.977,16.594
AAD021_001078,0.4143861808225826,Fuzzy mycelium,167.032,97.112,209.014,103.059
AAD021_001084,0.27540968428299445,Nodule,18.921,16.324,21.174,25.954
AAD021_001085,0.6606326088392228,Nodule,9.25,4.126,8.94,21.92
AAD021_001091,0.24045104442000184,Nodule,12.051,8.611,14.748,15.54
AAD021_001092,0.5115702140273585,Exuding mycelium,26.375,8.49,12.887,17.269
AAD021_001113,0.39666126046528644,Nodule,33.829,31.992,46.796,62.219
AAD021_001118,0.3133983866544127,Nodule,18.818,14.827,18.798,25.46
AAD021_001120,0.2091110964127041,Nodule,18.551,19.254,19.599,24.194
AAD021_001129,0.5440154435832737,Nodule,39.323,29.358,64.938,97.678
AAD021_001133,0.6166692891451534,Nodule,19.924,8.611,24.195,45.853
AAD021_001134,0.6042048755152098,Nodule,15.273,8.549,13.604,31.519
AAD021_001135,0.44702317470558056,Fuzzy mycelium,80.288,82.991,131.844,55.441
AAD021_001137,0.6872125766557468,Nodule,9.829,11.182,7.85,30.757
AAD021_001145,0.24800387267309068,Nodule,70.819,49.992,68.159,83.764
AAD021_001147,0.39046146331139847,Nodule,17.603,13.812,10.834,23.104
AAD021_001148,0.47528752625622106,Nodule,33.827,20.868,24.989,50.621
AAD021_001151,0.5906343595608249,Nodule,38.425,44.37,28.468,90.597
AAD021_001152,0.34957211272016614,Nodule,37.843,22.365,19.44,40.818
AAD021_001162,0.353051366721488,Nodule,13.423,23.983,10.073,24.463
AAD021_001163,0.40975959227578646,Nodule,7.451,18.0,17.965,24.519
AAD021_001167,0.39469230374351844,Exudophore,12.788,19.313,9.561,12.722
AAD021_001168,0.6111648058923373,Exudophore,13.264,39.345,19.516,13.116
AAD021_001171,0.5433869802332661,Exuding mycelium,32.034,7.834,13.754,22.293
AAD021_001174,0.38253254583573115,Nodule,14.323,12.018,10.638,19.963
AAD021_001181,0.3439694369697546,Nodule,13.317,12.14,21.057,23.634
AAD021_001188,0.38600729424724434,Exuding mycelium,69.979,23.74,47.786,57.374
AAD021_001192,0.2574492480842544,Exudophore,14.69,23.735,19.456,18.729
AAD021_001193,0.41901316197644406,Fuzzy mycelium,50.957,24.158,68.533,44.336
AAD021_001194,0.63766873010461,Nodule,11.256,9.924,6.163,25.155
AAD021_001209,0.7243049272196768,Exudophore,13.21,39.938,14.409,5.413
AAD021_001212,0.2605287854869672,Exudophore,10.728,15.605,10.999,12.891
AAD021_001214,0.30156947613886825,Exuding mycelium,30.813,17.461,20.727,26.375
AAD021_001218,0.2935925389727821,Exudophore,16.49,22.958,13.652,18.51
AAD021_001219,0.6558488058493386,Nodule,49.408,28.23,9.117,84.028
AAD021_001223,0.3316708658326522,Nodule,112.898,34.203,114.317,130.384
AAD021_001225,0.5022304250622397,Exudophore,18.079,34.918,12.268,21.796
AAD021_001228,0.5371784118061315,Nodule,9.246,1.375,15.596,18.882
AAD021_001241,0.5839373056203938,Fuzzy mycelium,49.324,55.732,88.23,5.072
AAD021_001246,0.11265147697348914,Exuding mycelium,29.229,24.693,24.302,28.813
AAD021_001257,0.2150952488448096,Nodule,19.658,19.371,14.659,22.8
AAD021_001258,0.2476683435180136,Nodule,27.906,22.063,17.269,29.791
AAD021_001271,0.5485031105400285,Nodule,6.711,5.321,10.479,16.62
AAD021_001273,0.5178439997747711,Fuzzy mycelium,32.253,44.9,69.11,22.813
AAD021_001276,0.3695277619922781,Nodule,13.9,17.102,14.874,24.255
AAD021_001282,0.6628742358767545,Exudophore,10.358,45.322,15.665,19.815
AAD021_001283,0.32463049176322123,Nodule,17.39,8.49,10.728,18.068
AAD021_001293,0.4031459015209919,Exuding mycelium,13.111,8.31,5.031,10.133
AAD021_001299,0.3207376280639119,Exudophore,11.468,17.398,12.222,11.764
AAD021_001300,0.17610311344548704,Nodule,12.156,18.535,16.48,19.085
AAD021_001305,0.28376596419177064,Nodule,13.055,7.654,12.152,15.293
AAD021_001306,0.4362909451850454,Exudophore,18.397,31.03,14.025,20.054
AAD021_001308,0.48088122567319114,Exudophore,22.676,37.727,11.561,24.517
AAD021_001309,0.5314474544655123,Nodule,42.29,71.575,40.51,109.823
AAD021_001311,0.29610146850166613,Nodule,70.766,78.743,42.926,91.128
AAD021_001312,0.6729945246787635,Fuzzy mycelium,109.094,35.452,239.586,90.491
AAD021_001317,0.802092638541347,Nodule,123.971,74.195,47.888,414.426
AAD021_001318,0.6494251718209718,Nodule,15.646,7.533,10.129,31.669
AAD021_001320,0.8006346111268806,Fuzzy mycelium,4.756,0.778,11.508,1.349
AAD021_001321,0.817933355305672,Exudophore,5.126,37.794,11.536,3.981
AAD021_001325,0.4821266241941707,Nodule,9.09,7.834,4.757,13.955
AAD021_001335,0.4024807117635955,Exudophore,10.359,15.964,4.914,13.344
AAD021_001336,0.16990332984721615,Exudophore,22.565,23.56,15.267,20.84
AAD021_001359,0.5452006757220065,Exudophore,10.516,34.203,19.129,17.022
AAD021_001386,0.5267798059410193,Nodule,4.334,12.976,7.314,17.344
AAD021_001390,0.37480408753910144,Exuding mycelium,40.543,24.099,17.971,33.971
AAD021_001393,0.2905889124899621,Exudophore,12.791,19.614,10.323,18.629
AAD021_001404,0.4797322477620934,Nodule,96.877,104.461,55.35,164.459
AAD021_001409,0.9938515087251628,Nodule,0.264,0.0,0.749,54.913
AAD021_001415,0.3535613823658819,Nodule,15.117,15.007,15.216,23.379
AAD021_001420,0.30415103910814484,Nodule,14.904,10.405,16.041,19.808
AAD021_001425,0.4654473929902241,Nodule,13.795,12.854,8.648,22.01
AAD021_001429,0.8202986450140228,Nodule,29.645,1.793,11.551,79.742
AAD021_001437,0.28476362193703453,Fuzzy mycelium,20.403,27.084,32.4,22.034
AAD021_001449,0.7139656881175132,Nodule,10.412,0.0,1.582,13.977
AAD021_001457,0.6196280649077955,Exudophore,9.935,24.872,11.912,6.535
AAD021_001460,0.44991593707700944,Fuzzy mycelium,12.844,11.838,21.758,11.224
AAD021_001463,0.4138753285464262,Fuzzy mycelium,17.445,6.157,20.208,11.93
AAD021_001472,0.46077639498991557,Fuzzy mycelium,16.912,21.344,29.944,10.184
AAD021_001474,0.45957748219305755,Fuzzy mycelium,27.958,12.378,28.815,6.381
AAD021_001478,0.2852411763590417,Exudophore,111.05,152.732,143.375,73.074
AAD021_001482,0.4708147655201022,Nodule,24.267,6.279,15.169,28.796
AAD021_001483,0.666548476613773,Exudophore,9.67,29.358,10.648,9.05
AAD021_001484,0.8168585580997121,Nodule,33.294,4.126,3.843,75.101
AAD021_001488,0.6362622717908931,Exudophore,14.426,54.523,23.93,21.139
AAD021_001490,0.4191304201774246,Nodule,15.118,7.115,14.509,21.084
AAD021_001496,0.6682165522990003,Exuding mycelium,17.976,0.778,4.933,12.182
AAD021_001501,0.8160456700944749,Nodule,6.024,1.555,5.891,24.41
AAD021_001516,0.5999481584798869,Exudophore,13.476,44.841,10.861,29.479
AAD021_001522,0.33247679437642136,Exudophore,29.645,54.711,47.144,32.774
AAD021_001523,0.5868382465176966,Nodule,23.302,65.826,7.551,78.0
AAD021_001526,0.6445524325437494,Fuzzy mycelium,9.248,10.526,28.387,10.496
AAD021_001537,0.4881525261187554,Nodule,17.811,8.85,13.216,25.969
AAD021_001542,0.8042964389031999,Nodule,12.843,7.834,14.708,60.269
AAD021_001554,0.36946721914742137,Nodule,52.592,38.45,46.392,72.655
AAD021_001562,0.39997367221221897,Exuding mycelium,18.711,7.474,13.199,13.008
AAD021_001565,0.402860303956125,Exuding mycelium,25.789,16.086,22.606,7.507
AAD021_001573,0.23316234713874628,Nodule,14.587,22.005,18.843,24.097
AAD021_001602,0.5859028910786545,Exudophore,69.123,170.345,54.279,88.217
AAD021_001604,0.24853170993921828,Nodule,39.489,24.576,35.09,43.983
AAD021_001608,0.2501424616077906,Nodule,70.186,88.375,54.702,94.802
AAD021_001617,0.7839808514480534,Exudophore,8.983,51.839,13.094,11.518
AAD021_001619,0.551153295428839,Exudophore,8.297,22.899,11.053,11.485
AAD021_001639,0.49044053078530353,Nodule,17.239,4.544,10.778,21.3
AAD021_001642,0.4702506942869496,Nodule,17.755,7.295,16.109,25.898
AAD021_001646,0.7552488734737987,Fuzzy mycelium,28.601,27.798,88.375,8.49
AAD021_001657,0.48422650914022797,Nodule,7.083,13.695,3.015,15.377
AAD021_001664,0.35107563851212936,Fuzzy mycelium,26.265,22.243,33.971,17.625
AAD021_001731,0.6991250549537446,Fuzzy mycelium,72.353,8.014,93.711,4.219
AAD021_012694,0.7576470591528625,Exudophore,8.402,56.024,18.166,14.164
AAD021_012698,0.19081615781771832,Fuzzy mycelium,1050.672,867.08,1067.472,673.592
AAD021_012704,0.5854780575047424,Exudophore,78.315,173.433,46.643,90.717
